scraping_date,book_title,category,price,rating,instock,availability,UPC,link
2022-12-20,"House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth",History,Â£43.70,2,In stock,3,1812b8f5641287e3,https://books.toscrape.com/catalogue/house-of-lost-worlds-dinosaurs-dynasties-and-the-story-of-life-on-earth_170/index.html
2022-12-20,"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",Food and Drink,Â£30.52,3,In stock,19,5674a18a29a43ced,https://books.toscrape.com/catalogue/foolproof-preserving-a-guide-to-small-batch-jams-jellies-pickles-condiments-and-more-a-foolproof-guide-to-making-small-batch-jams-jellies-pickles-condiments-and-more_978/index.html
2022-12-20,"The Pioneer Woman Cooks: Dinnertime: Comfort Classics, Freezer Food, 16-Minute Meals, and Other Delicious Ways to Solve Supper!",Food and Drink,Â£56.41,1,In stock,16,142d767a56a9254d,https://books.toscrape.com/catalogue/the-pioneer-woman-cooks-dinnertime-comfort-classics-freezer-food-16-minute-meals-and-other-delicious-ways-to-solve-supper_943/index.html
2022-12-20,My Paris Kitchen: Recipes and Stories,Food and Drink,Â£33.37,2,In stock,16,784bc2279baa878d,https://books.toscrape.com/catalogue/my-paris-kitchen-recipes-and-stories_910/index.html
2022-12-20,"Mama Tried: Traditional Italian Cooking for the Screwed, Crude, Vegan, and Tattooed",Food and Drink,Â£14.02,4,In stock,16,72f9d5be3472d34e,https://books.toscrape.com/catalogue/mama-tried-traditional-italian-cooking-for-the-screwed-crude-vegan-and-tattooed_908/index.html
2022-12-20,"Layered: Baking, Building, and Styling Spectacular Cakes",Food and Drink,Â£40.11,1,In stock,16,7b75cc7f223791f4,https://books.toscrape.com/catalogue/layered-baking-building-and-styling-spectacular-cakes_904/index.html
2022-12-20,The Nerdy Nummies Cookbook: Sweet Treats for the Geek in All of Us,Food and Drink,Â£37.34,5,In stock,15,e4c7f3487d17fd42,https://books.toscrape.com/catalogue/the-nerdy-nummies-cookbook-sweet-treats-for-the-geek-in-all-of-us_853/index.html
2022-12-20,The Love and Lemons Cookbook: An Apple-to-Zucchini Celebration of Impromptu Cooking,Food and Drink,Â£37.60,2,In stock,15,e28e330cbdf01126,https://books.toscrape.com/catalogue/the-love-and-lemons-cookbook-an-apple-to-zucchini-celebration-of-impromptu-cooking_849/index.html
2022-12-20,The Cookies & Cups Cookbook: 125+ sweet & savory recipes reminding you to Always Eat Dessert First,Food and Drink,Â£41.25,1,In stock,15,96a38e7c813d8f1d,https://books.toscrape.com/catalogue/the-cookies-cups-cookbook-125-sweet-savory-recipes-reminding-you-to-always-eat-dessert-first_841/index.html
2022-12-20,"Deliciously Ella Every Day: Quick and Easy Recipes for Gluten-Free Snacks, Packed Lunches, and Simple Meals",Food and Drink,Â£42.16,3,In stock,15,46c1530d7546ea6d,https://books.toscrape.com/catalogue/deliciously-ella-every-day-quick-and-easy-recipes-for-gluten-free-snacks-packed-lunches-and-simple-meals_801/index.html
2022-12-20,The Help Yourself Cookbook for Kids: 60 Easy Plant-Based Recipes Kids Can Make to Stay Healthy and Save the Earth,Food and Drink,Â£28.77,3,In stock,14,ddc8340dabc8641b,https://books.toscrape.com/catalogue/the-help-yourself-cookbook-for-kids-60-easy-plant-based-recipes-kids-can-make-to-stay-healthy-and-save-the-earth_751/index.html
2022-12-20,"It's All Easy: Healthy, Delicious Weeknight Meals in under 30 Minutes",Food and Drink,Â£19.55,1,In stock,14,245e6bf08b8d2955,https://books.toscrape.com/catalogue/its-all-easy-healthy-delicious-weeknight-meals-in-under-30-minutes_706/index.html
2022-12-20,Barefoot Contessa Back to Basics,Food and Drink,Â£28.01,1,In stock,14,999912e63a3262ae,https://books.toscrape.com/catalogue/barefoot-contessa-back-to-basics_667/index.html
2022-12-20,Barefoot Contessa at Home: Everyday Recipes You'll Make Over and Over Again,Food and Drink,Â£50.62,5,In stock,14,0e0da9192a025efc,https://books.toscrape.com/catalogue/barefoot-contessa-at-home-everyday-recipes-youll-make-over-and-over-again_666/index.html
2022-12-20,My Kitchen Year: 136 Recipes That Saved My Life,Food and Drink,Â£11.53,2,In stock,13,8bbd7df8a324f31d,https://books.toscrape.com/catalogue/my-kitchen-year-136-recipes-that-saved-my-life_646/index.html
2022-12-20,Everyday Italian: 125 Simple and Delicious Recipes,Food and Drink,Â£20.10,5,In stock,12,76319fe9d8b465a3,https://books.toscrape.com/catalogue/everyday-italian-125-simple-and-delicious-recipes_618/index.html
2022-12-20,"A la Mode: 120 Recipes in 60 Pairings: Pies, Tarts, Cakes, Crisps, and More Topped with Ice Cream, Gelato, Frozen Custard, and More",Food and Drink,Â£38.77,1,In stock,12,a4eef523118805ef,https://books.toscrape.com/catalogue/a-la-mode-120-recipes-in-60-pairings-pies-tarts-cakes-crisps-and-more-topped-with-ice-cream-gelato-frozen-custard-and-more_611/index.html
2022-12-20,Cravings: Recipes for What You Want to Eat,Food and Drink,Â£20.50,3,In stock,11,2587c54f5530dafc,https://books.toscrape.com/catalogue/cravings-recipes-for-what-you-want-to-eat_589/index.html
2022-12-20,"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",Food and Drink,Â£12.34,4,In stock,9,65cfc9f242c2984a,https://books.toscrape.com/catalogue/the-moosewood-cookbook-recipes-from-moosewood-restaurant-ithaca-new-york_574/index.html
2022-12-20,32 Yolks,Food and Drink,Â£53.63,2,In stock,8,b1a227b7609ff263,https://books.toscrape.com/catalogue/32-yolks_510/index.html
2022-12-20,"Naturally Lean: 125 Nourishing Gluten-Free, Plant-Based Recipes--All Under 300 Calories",Food and Drink,Â£11.38,5,In stock,7,924438fc6cbec836,https://books.toscrape.com/catalogue/naturally-lean-125-nourishing-gluten-free-plant-based-recipes-all-under-300-calories_479/index.html
2022-12-20,How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food (How to Cook Everything),Food and Drink,Â£46.01,4,In stock,7,2a9fcb3382d351c8,https://books.toscrape.com/catalogue/how-to-cook-everything-vegetarian-simple-meatless-recipes-for-great-food-how-to-cook-everything_471/index.html
2022-12-20,How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,Food and Drink,Â£28.25,2,In stock,7,eff5710404e2ff78,https://books.toscrape.com/catalogue/how-to-be-a-domestic-goddess-baking-and-the-art-of-comfort-cooking_470/index.html
2022-12-20,The Barefoot Contessa Cookbook,Food and Drink,Â£59.92,5,In stock,6,6478ccb4416e6a5d,https://books.toscrape.com/catalogue/the-barefoot-contessa-cookbook_440/index.html
2022-12-20,Better Homes and Gardens New Cook Book,Food and Drink,Â£39.61,3,In stock,6,faf841f81c52638b,https://books.toscrape.com/catalogue/better-homes-and-gardens-new-cook-book_423/index.html
2022-12-20,The Power Greens Cookbook: 140 Delicious Superfood Recipes,Food and Drink,Â£11.05,5,In stock,5,f701fae56b645ef7,https://books.toscrape.com/catalogue/the-power-greens-cookbook-140-delicious-superfood-recipes_410/index.html
2022-12-20,Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens,Food and Drink,Â£24.91,5,In stock,5,12a90b90283b2e6d,https://books.toscrape.com/catalogue/mexican-today-new-and-rediscovered-recipes-for-contemporary-kitchens_387/index.html
2022-12-20,Vegan Vegetarian Omnivore: Dinner for Everyone at the Table,Food and Drink,Â£13.66,2,In stock,3,4672d10b9b1e7a05,https://books.toscrape.com/catalogue/vegan-vegetarian-omnivore-dinner-for-everyone-at-the-table_297/index.html
2022-12-20,The Smitten Kitchen Cookbook,Food and Drink,Â£23.59,1,In stock,3,742702d662a71410,https://books.toscrape.com/catalogue/the-smitten-kitchen-cookbook_281/index.html
2022-12-20,"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",Food and Drink,Â£34.32,3,In stock,3,311634df10651e05,https://books.toscrape.com/catalogue/the-art-of-simple-food-notes-lessons-and-recipes-from-a-delicious-revolution_229/index.html
2022-12-20,Hungry Girl Clean & Hungry: Easy All-Natural Recipes for Healthy Eating in the Real World,Food and Drink,Â£33.14,3,In stock,3,6c4d17a46cac8787,https://books.toscrape.com/catalogue/hungry-girl-clean-hungry-easy-all-natural-recipes-for-healthy-eating-in-the-real-world_171/index.html
2022-12-20,Redeeming Love,Christian Fiction,Â£20.47,5,In stock,15,b53db2271c9624f7,https://books.toscrape.com/catalogue/redeeming-love_826/index.html
2022-12-20,Close to You,Christian Fiction,Â£49.46,4,In stock,15,a57b1dcbd6849222,https://books.toscrape.com/catalogue/close-to-you_798/index.html
2022-12-20,Shadows of the Past (Logan Point #1),Christian Fiction,Â£39.67,5,In stock,8,bee6e93e9976f4fa,https://books.toscrape.com/catalogue/shadows-of-the-past-logan-point-1_541/index.html
2022-12-20,Like Never Before (Walker Family #2),Christian Fiction,Â£28.77,2,In stock,7,b6670507e85b30e6,https://books.toscrape.com/catalogue/like-never-before-walker-family-2_476/index.html
2022-12-20,Counted With the Stars (Out from Egypt #1),Christian Fiction,Â£17.97,5,In stock,7,4807043b8218e9ce,https://books.toscrape.com/catalogue/counted-with-the-stars-out-from-egypt-1_463/index.html
2022-12-20,If I Run (If I Run #1),Christian Fiction,Â£49.97,4,In stock,3,61569d12d4ae7161,https://books.toscrape.com/catalogue/if-i-run-if-i-run-1_174/index.html
2022-12-20,The Dirty Little Secrets of Getting Your Dream Job,Business,Â£33.34,4,In stock,19,2597b5a345f45e1b,https://books.toscrape.com/catalogue/the-dirty-little-secrets-of-getting-your-dream-job_994/index.html
2022-12-20,The Third Wave: An Entrepreneurâs Vision of the Future,Business,Â£12.61,5,In stock,15,3bebf34ee9330cbd,https://books.toscrape.com/catalogue/the-third-wave-an-entrepreneurs-vision-of-the-future_862/index.html
2022-12-20,The 10% Entrepreneur: Live Your Startup Dream Without Quitting Your Day Job,Business,Â£27.55,3,In stock,15,56e4f9eab2e8e674,https://books.toscrape.com/catalogue/the-10-entrepreneur-live-your-startup-dream-without-quitting-your-day-job_836/index.html
2022-12-20,Shoe Dog: A Memoir by the Creator of NIKE,Business,Â£23.99,2,In stock,15,0e0dcc3339602b28,https://books.toscrape.com/catalogue/shoe-dog-a-memoir-by-the-creator-of-nike_831/index.html
2022-12-20,Made to Stick: Why Some Ideas Survive and Others Die,Business,Â£38.85,5,In stock,14,b96fc7a0ea7d4b45,https://books.toscrape.com/catalogue/made-to-stick-why-some-ideas-survive-and-others-die_715/index.html
2022-12-20,Quench Your Own Thirst: Business Lessons Learned Over a Beer or Two,Business,Â£43.14,1,In stock,12,8976d9161c027142,https://books.toscrape.com/catalogue/quench-your-own-thirst-business-lessons-learned-over-a-beer-or-two_629/index.html
2022-12-20,The Art of Startup Fundraising,Business,Â£21.00,3,In stock,11,1c584f82a7a1c4f0,https://books.toscrape.com/catalogue/the-art-of-startup-fundraising_606/index.html
2022-12-20,Born for This: How to Find the Work You Were Meant to Do,Business,Â£21.59,5,In stock,11,816180220e8cb419,https://books.toscrape.com/catalogue/born-for-this-how-to-find-the-work-you-were-meant-to-do_588/index.html
2022-12-20,The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,Business,Â£36.91,1,In stock,8,a2308a936e898d48,https://books.toscrape.com/catalogue/the-e-myth-revisited-why-most-small-businesses-dont-work-and-what-to-do-about-it_545/index.html
2022-12-20,"Rich Dad, Poor Dad",Business,Â£51.74,1,In stock,7,8486f61aa81a3daa,https://books.toscrape.com/catalogue/rich-dad-poor-dad_483/index.html
2022-12-20,The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses,Business,Â£33.92,3,In stock,3,70c7c3ca7f9b2728,https://books.toscrape.com/catalogue/the-lean-startup-how-todays-entrepreneurs-use-continuous-innovation-to-create-radically-successful-businesses_260/index.html
2022-12-20,Rework,Business,Â£44.88,2,In stock,3,8e9dd8431170c09e,https://books.toscrape.com/catalogue/rework_212/index.html
2022-12-20,Louisa: The Extraordinary Life of Mrs. Adams,Biography,Â£16.85,2,In stock,15,d69dd8dac66f9f84,https://books.toscrape.com/catalogue/louisa-the-extraordinary-life-of-mrs-adams_818/index.html
2022-12-20,"Setting the World on Fire: The Brief, Astonishing Life of St. Catherine of Siena",Biography,Â£21.15,2,In stock,11,b06599b108e83f98,https://books.toscrape.com/catalogue/setting-the-world-on-fire-the-brief-astonishing-life-of-st-catherine-of-siena_603/index.html
2022-12-20,The Faith of Christopher Hitchens: The Restless Soul of the World's Most Notorious Atheist,Biography,Â£39.55,1,In stock,7,57f85720e54d6442,https://books.toscrape.com/catalogue/the-faith-of-christopher-hitchens-the-restless-soul-of-the-worlds-most-notorious-atheist_495/index.html
2022-12-20,Benjamin Franklin: An American Life,Biography,Â£48.19,3,In stock,7,5b546a46a86a9d8c,https://books.toscrape.com/catalogue/benjamin-franklin-an-american-life_460/index.html
2022-12-20,The Rise of Theodore Roosevelt (Theodore Roosevelt #1),Biography,Â£42.57,3,In stock,3,1a5044d233936b1a,https://books.toscrape.com/catalogue/the-rise-of-theodore-roosevelt-theodore-roosevelt-1_276/index.html
2022-12-20,In Her Wake,Thriller,Â£12.84,1,In stock,19,23356462d1320d61,https://books.toscrape.com/catalogue/in-her-wake_980/index.html
2022-12-20,The Elephant Tree,Thriller,Â£23.82,5,In stock,18,5dada2b7be26bd03,https://books.toscrape.com/catalogue/the-elephant-tree_968/index.html
2022-12-20,Behind Closed Doors,Thriller,Â£52.22,4,In stock,18,be5cc846f45496fb,https://books.toscrape.com/catalogue/behind-closed-doors_962/index.html
2022-12-20,You (You #1),Thriller,Â£43.61,5,In stock,14,024387ca4cafd5cc,https://books.toscrape.com/catalogue/you-you-1_784/index.html
2022-12-20,The Guilty (Will Robie #4),Thriller,Â£13.82,2,In stock,14,847935fc68707426,https://books.toscrape.com/catalogue/the-guilty-will-robie-4_750/index.html
2022-12-20,The 14th Colony (Cotton Malone #11),Thriller,Â£39.24,1,In stock,14,1b8187fa4bf6ab05,https://books.toscrape.com/catalogue/the-14th-colony-cotton-malone-11_744/index.html
2022-12-20,Give It Back,Thriller,Â£18.32,2,In stock,6,012170e4fc87ace0,https://books.toscrape.com/catalogue/give-it-back_430/index.html
2022-12-20,Killing Floor (Jack Reacher #1),Thriller,Â£31.49,4,In stock,5,8dde2ff3f6fcc0a3,https://books.toscrape.com/catalogue/killing-floor-jack-reacher-1_382/index.html
2022-12-20,The Bone Hunters (Lexy Vaughan & Steven Macaulay #2),Thriller,Â£59.71,3,In stock,4,9c4d061c1e2fe6bf,https://books.toscrape.com/catalogue/the-bone-hunters-lexy-vaughan-steven-macaulay-2_343/index.html
2022-12-20,Far From True (Promise Falls Trilogy #2),Thriller,Â£34.93,2,In stock,4,ad15a9a139919918,https://books.toscrape.com/catalogue/far-from-true-promise-falls-trilogy-2_320/index.html
2022-12-20,The Travelers,Thriller,Â£15.77,1,In stock,3,2b685187f55c5d31,https://books.toscrape.com/catalogue/the-travelers_285/index.html
2022-12-20,When We Collided,Contemporary,Â£31.77,1,In stock,16,3ecb690d1542c568,https://books.toscrape.com/catalogue/when-we-collided_955/index.html
2022-12-20,Someone Like You (The Harrisons #2),Contemporary,Â£52.79,5,In stock,14,a278db6b2b09cf9f,https://books.toscrape.com/catalogue/someone-like-you-the-harrisons-2_735/index.html
2022-12-20,We Are All Completely Beside Ourselves,Contemporary,Â£24.04,1,In stock,3,be3db344a845580b,https://books.toscrape.com/catalogue/we-are-all-completely-beside-ourselves_301/index.html
2022-12-20,The Four Agreements: A Practical Guide to Personal Freedom,Spirituality,Â£17.66,5,In stock,18,6258a1f6a6dcfe50,https://books.toscrape.com/catalogue/the-four-agreements-a-practical-guide-to-personal-freedom_970/index.html
2022-12-20,The Activist's Tao Te Ching: Ancient Advice for a Modern Revolution,Spirituality,Â£32.24,5,In stock,16,7d6d2a6c0276f81b,https://books.toscrape.com/catalogue/the-activists-tao-te-ching-ancient-advice-for-a-modern-revolution_928/index.html
2022-12-20,Chasing Heaven: What Dying Taught Me About Living,Spirituality,Â£37.80,2,In stock,15,513271dadc1322ae,https://books.toscrape.com/catalogue/chasing-heaven-what-dying-taught-me-about-living_797/index.html
2022-12-20,If I Gave You God's Phone Number....: Searching for Spirituality in America,Spirituality,Â£20.91,1,In stock,9,8fab4c4f6f82a4ce,https://books.toscrape.com/catalogue/if-i-gave-you-gods-phone-number-searching-for-spirituality-in-america_564/index.html
2022-12-20,Unreasonable Hope: Finding Faith in the God Who Brings Purpose to Your Pain,Spirituality,Â£46.33,2,In stock,7,48cb52d78c992487,https://books.toscrape.com/catalogue/unreasonable-hope-finding-faith-in-the-god-who-brings-purpose-to-your-pain_505/index.html
2022-12-20,A New Earth: Awakening to Your Life's Purpose,Spirituality,Â£55.65,5,In stock,4,f6ae39568db1130e,https://books.toscrape.com/catalogue/a-new-earth-awakening-to-your-lifes-purpose_311/index.html
2022-12-20,Logan Kade (Fallen Crest High #5.5),Academic,Â£13.12,2,In stock,5,7093cf549cd2e7de,https://books.toscrape.com/catalogue/logan-kade-fallen-crest-high-55_384/index.html
2022-12-20,Online Marketing for Busy Authors: A Step-By-Step Guide,Self Help,Â£46.35,1,In stock,16,9ffa38d3b832433a,https://books.toscrape.com/catalogue/online-marketing-for-busy-authors-a-step-by-step-guide_913/index.html
2022-12-20,How to Be Miserable: 40 Strategies You Already Use,Self Help,Â£46.03,1,In stock,16,a6f99b9e687f9d46,https://books.toscrape.com/catalogue/how-to-be-miserable-40-strategies-you-already-use_897/index.html
2022-12-20,"Overload: How to Unplug, Unwind, and Unleash Yourself from the Pressure of Stress",Self Help,Â£52.15,3,In stock,14,8ecf0356a3878811,https://books.toscrape.com/catalogue/overload-how-to-unplug-unwind-and-unleash-yourself-from-the-pressure-of-stress_725/index.html
2022-12-20,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,Self Help,Â£12.08,3,In stock,7,88ec621893e595d0,https://books.toscrape.com/catalogue/you-are-a-badass-how-to-stop-doubting-your-greatness-and-start-living-an-awesome-life_508/index.html
